Area_name,STCOU,POP010130F,POP010130D,POP010130N1,POP010130N2,POP010140F,POP010140D,POP010140N1,POP010140N2,POP010150F,POP010150D,POP010150N1,POP010150N2,POP010160F,POP010160D,POP010160N1,POP010160N2,POP010170F,POP010170D,POP010170N1,POP010170N2,POP010180F,POP010180D,POP010180N1,POP010180N2,POP010190F,POP010190D,POP010190N1,POP010190N2,POP010200F,POP010200D,POP010200N1,POP010200N2,POP010210F,POP010210D,POP010210N1,POP010210N2,POP020170F,POP020170D,POP020170N1,POP020170N2
"Roosevelt, NM",35041,0,11109,0000,0000,0,14549,0000,0000,0,16409,0000,0000,0,16198,0000,0000,0,16479,0000,0000,0,15695,0000,0000,0,16702,0000,0000,0,18018,0000,0000,0,19846,0000,0000,0,16479,0000,0000
"Sandoval, NM",35043,1,11144,5068,0000,1,13898,5068,0000,0,12438,0000,0000,0,14201,0000,0000,0,17492,0000,0000,0,34799,0000,0000,0,63319,0000,0000,0,89908,0000,0000,0,131561,0000,0000,0,17492,0000,0000
"San Juan, NM",35045,0,14701,0000,0000,0,17115,0000,0000,0,18292,0000,0000,0,53306,0000,0000,0,52517,0000,0000,0,81433,0000,0000,0,91605,0000,0000,0,113801,0000,0000,0,130044,0000,0000,0,52517,0000,0000
"San Miguel, NM",35047,0,23636,0000,0000,0,27910,0000,0000,0,26512,0000,0000,0,23468,0000,0000,0,21951,0000,0000,0,22751,0000,0000,0,25743,0000,0000,0,30126,0000,0000,0,29393,0000,0000,0,21951,0000,0000
"Santa Fe, NM",35049,1,19567,5068,0000,1,30826,5068,0000,0,38153,0000,0000,0,44970,0000,0000,0,53756,0000,0000,0,75360,0000,0000,0,98928,0000,0000,0,129292,0000,0000,0,144170,0000,0000,0,54774,0000,0000
"Sierra, NM",35051,0,5184,0000,0000,0,6962,0000,0000,0,7186,0000,0000,0,6409,0000,0000,0,7189,0000,0000,0,8454,0000,0000,0,9912,0000,0000,0,13270,0000,0000,0,11988,0000,0000,0,7189,0000,0000
"Socorro, NM",35053,0,9611,0000,0000,0,11422,0000,0000,0,9670,0000,0000,0,10168,0000,0000,0,9763,0000,0000,0,12566,0000,0000,0,14764,0000,0000,0,18078,0000,0000,0,17866,0000,0000,0,9763,0000,0000
"Taos, NM",35055,0,14394,0000,0000,0,18528,0000,0000,0,17146,0000,0000,0,15934,0000,0000,0,17516,0000,0000,0,19456,0000,0000,0,23118,0000,0000,0,29979,0000,0000,0,32937,0000,0000,0,17516,0000,0000
"Torrance, NM",35057,0,9269,0000,0000,0,11026,0000,0000,0,8012,0000,0000,0,6497,0000,0000,0,5290,0000,0000,0,7491,0000,0000,0,10285,0000,0000,0,16911,0000,0000,0,16383,0000,0000,0,5290,0000,0000
"Union, NM",35059,0,11036,0000,0000,0,9095,0000,0000,0,7372,0000,0000,0,6068,0000,0000,0,4925,0000,0000,0,4725,0000,0000,0,4124,0000,0000,0,4174,0000,0000,0,4549,0000,0000,0,4925,0000,0000
"Valencia, NM",35061,1,16186,5070,0000,1,20245,5070,0000,1,22481,5070,0000,1,39085,5070,0000,1,40539,5070,0000,1,61115,5070,0000,0,45235,0000,0000,0,66152,0000,0000,0,76569,0000,0000,1,40576,5070,0000
NEW YORK,36000,0,12588066,0000,0000,0,13479142,0000,0000,0,14830192,0000,0000,0,16782304,0000,0000,0,18236967,0000,0000,0,17558072,0000,0000,0,17990455,0000,0000,0,18976457,0000,0000,0,19378102,0000,0000,0,18241391,0000,0000
"Albany, NY",36001,0,211953,0000,0000,0,221315,0000,0000,0,239386,0000,0000,0,272926,0000,0000,0,286742,0000,0000,0,285909,0000,0000,0,292594,0000,0000,0,294565,0000,0000,0,304204,0000,0000,0,286742,0000,0000
"Allegany, NY",36003,0,38025,0000,0000,0,39681,0000,0000,0,43784,0000,0000,0,43978,0000,0000,0,46458,0000,0000,0,51742,0000,0000,0,50470,0000,0000,0,49927,0000,0000,0,48946,0000,0000,0,46458,0000,0000
"Bronx, NY",36005,0,1265258,0000,0000,0,1394711,0000,0000,0,1451277,0000,0000,0,1424815,0000,0000,0,1471701,0000,0000,0,1168972,0000,0000,0,1203789,0000,0000,0,1332650,0000,0000,0,1385108,0000,0000,0,1471701,0000,0000
"Broome, NY",36007,0,147022,0000,0000,0,165749,0000,0000,0,184698,0000,0000,0,212661,0000,0000,0,221815,0000,0000,0,213648,0000,0000,0,212160,0000,0000,0,200536,0000,0000,0,200600,0000,0000,0,221815,0000,0000
"Cattaraugus, NY",36009,0,72398,0000,0000,0,72652,0000,0000,0,77901,0000,0000,0,80187,0000,0000,0,81666,0000,0000,0,85697,0000,0000,0,84234,0000,0000,0,83955,0000,0000,0,80317,0000,0000,0,81666,0000,0000
"Cayuga, NY",36011,0,64751,0000,0000,0,65508,0000,0000,0,70136,0000,0000,0,73942,0000,0000,0,77439,0000,0000,0,79894,0000,0000,0,82313,0000,0000,0,81963,0000,0000,0,80026,0000,0000,0,77439,0000,0000
"Chautauqua, NY",36013,0,126457,0000,0000,0,123580,0000,0000,0,135189,0000,0000,0,145377,0000,0000,0,147305,0000,0000,0,146925,0000,0000,0,141895,0000,0000,0,139750,0000,0000,0,134905,0000,0000,0,147305,0000,0000
"Chemung, NY",36015,0,74680,0000,0000,0,73718,0000,0000,0,86827,0000,0000,0,98706,0000,0000,0,101537,0000,0000,0,97656,0000,0000,0,95195,0000,0000,0,91070,0000,0000,0,88830,0000,0000,0,101537,0000,0000
"Chenango, NY",36017,0,34665,0000,0000,0,36454,0000,0000,0,39138,0000,0000,0,43243,0000,0000,0,46368,0000,0000,0,49344,0000,0000,0,51768,0000,0000,0,51401,0000,0000,0,50477,0000,0000,0,46368,0000,0000
"Clinton, NY",36019,0,46687,0000,0000,0,54006,0000,0000,0,53622,0000,0000,0,72722,0000,0000,0,72934,0000,0000,0,80750,0000,0000,0,85969,0000,0000,0,79894,0000,0000,0,82128,0000,0000,0,72934,0000,0000
"Columbia, NY",36021,0,41617,0000,0000,0,41464,0000,0000,0,43182,0000,0000,0,47322,0000,0000,0,51519,0000,0000,0,59487,0000,0000,0,62982,0000,0000,0,63094,0000,0000,0,63096,0000,0000,0,51519,0000,0000
"Cortland, NY",36023,0,31709,0000,0000,0,33668,0000,0000,0,37158,0000,0000,0,41113,0000,0000,0,45894,0000,0000,0,48820,0000,0000,0,48963,0000,0000,0,48599,0000,0000,0,49336,0000,0000,0,45894,0000,0000
"Delaware, NY",36025,0,41163,0000,0000,0,40989,0000,0000,0,44420,0000,0000,0,43540,0000,0000,0,44718,0000,0000,0,46824,0000,0000,0,47225,0000,0000,0,48055,0000,0000,0,47980,0000,0000,0,44718,0000,0000
"Dutchess, NY",36027,0,105462,0000,0000,0,120542,0000,0000,0,136781,0000,0000,0,176008,0000,0000,0,222295,0000,0000,0,245055,0000,0000,0,259462,0000,0000,0,280150,0000,0000,0,297488,0000,0000,0,222295,0000,0000
"Erie, NY",36029,0,762408,0000,0000,0,798377,0000,0000,0,899238,0000,0000,0,1064688,0000,0000,0,1113491,0000,0000,0,1015472,0000,0000,0,968532,0000,0000,0,950265,0000,0000,0,919040,0000,0000,0,1113491,0000,0000
"Essex, NY",36031,0,33959,0000,0000,0,34178,0000,0000,0,35086,0000,0000,0,35300,0000,0000,0,34631,0000,0000,0,36176,0000,0000,0,37152,0000,0000,0,38851,0000,0000,0,39370,0000,0000,0,34631,0000,0000
"Franklin, NY",36033,0,45694,0000,0000,0,44286,0000,0000,0,44830,0000,0000,0,44742,0000,0000,0,43931,0000,0000,0,44929,0000,0000,0,46540,0000,0000,0,51134,0000,0000,0,51599,0000,0000,0,43931,0000,0000
"Fulton, NY",36035,0,46560,0000,0000,0,48597,0000,0000,0,51021,0000,0000,0,51304,0000,0000,0,52637,0000,0000,0,55153,0000,0000,0,54191,0000,0000,0,55073,0000,0000,0,55531,0000,0000,0,52637,0000,0000
"Genesee, NY",36037,0,44468,0000,0000,0,44481,0000,0000,0,47584,0000,0000,0,53994,0000,0000,0,58722,0000,0000,0,59400,0000,0000,0,60060,0000,0000,0,60370,0000,0000,0,60079,0000,0000,0,58722,0000,0000
"Greene, NY",36039,0,25808,0000,0000,0,27926,0000,0000,0,28745,0000,0000,0,31372,0000,0000,0,33136,0000,0000,0,40861,0000,0000,0,44739,0000,0000,0,48195,0000,0000,0,49221,0000,0000,0,33136,0000,0000
"Hamilton, NY",36041,0,3929,0000,0000,0,4188,0000,0000,0,4105,0000,0000,0,4267,0000,0000,0,4714,0000,0000,0,5034,0000,0000,0,5279,0000,0000,0,5379,0000,0000,0,4836,0000,0000,0,4714,0000,0000
"Herkimer, NY",36043,0,64006,0000,0000,0,59527,0000,0000,0,61407,0000,0000,0,66370,0000,0000,0,67633,0000,0000,0,66714,0000,0000,0,65797,0000,0000,0,64427,0000,0000,0,64519,0000,0000,0,67407,0000,0000
"Jefferson, NY",36045,0,83574,0000,0000,0,84003,0000,0000,0,85521,0000,0000,0,87835,0000,0000,0,88508,0000,0000,0,88151,0000,0000,0,110943,0000,0000,0,111738,0000,0000,0,116229,0000,0000,0,88508,0000,0000
"Kings, NY",36047,0,2560401,0000,0000,0,2698285,0000,0000,0,2738175,0000,0000,0,2627319,0000,0000,0,2602012,0000,0000,0,2230936,0000,0000,0,2300664,0000,0000,0,2465326,0000,0000,0,2504700,0000,0000,0,2602012,0000,0000
"Lewis, NY",36049,0,23447,0000,0000,0,22815,0000,0000,0,22521,0000,0000,0,23249,0000,0000,0,23644,0000,0000,0,25035,0000,0000,0,26796,0000,0000,0,26944,0000,0000,0,27087,0000,0000,0,23644,0000,0000
"Livingston, NY",36051,0,37560,0000,0000,0,38510,0000,0000,0,40257,0000,0000,0,44053,0000,0000,0,54041,0000,0000,0,57006,0000,0000,0,62372,0000,0000,0,64328,0000,0000,0,65393,0000,0000,0,54041,0000,0000
"Madison, NY",36053,0,39790,0000,0000,0,39598,0000,0000,0,46214,0000,0000,0,54635,0000,0000,0,62864,0000,0000,0,65150,0000,0000,0,69120,0000,0000,0,69441,0000,0000,0,73442,0000,0000,0,62864,0000,0000
"Monroe, NY",36055,0,423881,0000,0000,0,438230,0000,0000,0,487632,0000,0000,0,586387,0000,0000,0,711917,0000,0000,0,702238,0000,0000,0,713968,0000,0000,0,735343,0000,0000,0,744344,0000,0000,0,711917,0000,0000
"Montgomery, NY",36057,0,60076,0000,0000,0,59142,0000,0000,0,59594,0000,0000,0,57240,0000,0000,0,55883,0000,0000,0,53439,0000,0000,0,51981,0000,0000,0,49708,0000,0000,0,50219,0000,0000,0,55883,0000,0000
"Nassau, NY",36059,0,303053,0000,0000,0,406748,0000,0000,0,672765,0000,0000,0,1300171,0000,0000,0,1428080,0000,0000,0,1321582,0000,0000,0,1287348,0000,0000,0,1334544,0000,0000,0,1339532,0000,0000,0,1428838,0000,0000
"New York, NY",36061,0,1867312,0000,0000,0,1889924,0000,0000,0,1960101,0000,0000,0,1698281,0000,0000,0,1539233,0000,0000,0,1428285,0000,0000,0,1487536,0000,0000,0,1537195,0000,0000,0,1585873,0000,0000,0,1539233,0000,0000
"Niagara, NY",36063,0,149329,0000,0000,0,160110,0000,0000,0,189992,0000,0000,0,242269,0000,0000,0,235720,0000,0000,0,227354,0000,0000,0,220756,0000,0000,0,219846,0000,0000,0,216469,0000,0000,0,235720,0000,0000
"Oneida, NY",36065,0,198763,0000,0000,0,203636,0000,0000,0,222855,0000,0000,0,264401,0000,0000,0,273037,0000,0000,0,253466,0000,0000,0,250836,0000,0000,0,235469,0000,0000,0,234878,0000,0000,0,273070,0000,0000
"Onondaga, NY",36067,0,291606,0000,0000,0,295108,0000,0000,0,341719,0000,0000,0,423028,0000,0000,0,472746,0000,0000,0,463920,0000,0000,0,468973,0000,0000,0,458336,0000,0000,0,467026,0000,0000,0,472835,0000,0000
"Ontario, NY",36069,0,54276,0000,0000,0,55307,0000,0000,0,60172,0000,0000,0,68070,0000,0000,0,78849,0000,0000,0,88909,0000,0000,0,95101,0000,0000,0,100224,0000,0000,0,107931,0000,0000,0,78849,0000,0000
"Orange, NY",36071,0,130383,0000,0000,0,140113,0000,0000,0,152255,0000,0000,0,183734,0000,0000,0,221657,0000,0000,0,259603,0000,0000,0,307647,0000,0000,0,341367,0000,0000,0,372813,0000,0000,0,221657,0000,0000
"Orleans, NY",36073,0,28795,0000,0000,0,27760,0000,0000,0,29832,0000,0000,0,34159,0000,0000,0,37305,0000,0000,0,38496,0000,0000,0,41846,0000,0000,0,44171,0000,0000,0,42883,0000,0000,0,37305,0000,0000
"Oswego, NY",36075,0,69645,0000,0000,0,71275,0000,0000,0,77181,0000,0000,0,86118,0000,0000,0,100897,0000,0000,0,113901,0000,0000,0,121771,0000,0000,0,122377,0000,0000,0,122109,0000,0000,0,100897,0000,0000
"Otsego, NY",36077,0,46710,0000,0000,0,46082,0000,0000,0,50763,0000,0000,0,51942,0000,0000,0,56181,0000,0000,0,59075,0000,0000,0,60517,0000,0000,0,61676,0000,0000,0,62259,0000,0000,0,56181,0000,0000
"Putnam, NY",36079,0,13744,0000,0000,0,16555,0000,0000,0,20307,0000,0000,0,31722,0000,0000,0,56696,0000,0000,0,77193,0000,0000,0,83941,0000,0000,0,95745,0000,0000,0,99710,0000,0000,0,56696,0000,0000
"Queens, NY",36081,0,1079129,0000,0000,0,1297634,0000,0000,0,1550849,0000,0000,0,1809578,0000,0000,0,1986473,0000,0000,0,1891325,0000,0000,0,1951598,0000,0000,0,2229379,0000,0000,0,2230722,0000,0000,0,1987174,0000,0000
"Rensselaer, NY",36083,0,119781,0000,0000,0,121834,0000,0000,0,132607,0000,0000,0,142585,0000,0000,0,152510,0000,0000,0,151966,0000,0000,0,154429,0000,0000,0,152538,0000,0000,0,159429,0000,0000,0,152510,0000,0000
"Richmond, NY",36085,0,158346,0000,0000,0,174441,0000,0000,0,191555,0000,0000,0,221991,0000,0000,0,295443,0000,0000,0,352121,0000,0000,0,378977,0000,0000,0,443728,0000,0000,0,468730,0000,0000,0,295443,0000,0000
"Rockland, NY",36087,0,59599,0000,0000,0,74261,0000,0000,0,89276,0000,0000,0,136803,0000,0000,0,229903,0000,0000,0,259530,0000,0000,0,265475,0000,0000,0,286753,0000,0000,0,311687,0000,0000,0,229903,0000,0000
"St. Lawrence, NY",36089,0,90960,0000,0000,0,91098,0000,0000,0,98897,0000,0000,0,111239,0000,0000,0,111991,0000,0000,0,114254,0000,0000,0,111974,0000,0000,0,111931,0000,0000,0,111944,0000,0000,0,112309,0000,0000
"Saratoga, NY",36091,0,63314,0000,0000,0,65606,0000,0000,0,74869,0000,0000,0,89096,0000,0000,0,121679,0000,0000,0,153759,0000,0000,0,181276,0000,0000,0,200635,0000,0000,0,219607,0000,0000,0,121764,0000,0000
"Schenectady, NY",36093,0,125021,0000,0000,0,122494,0000,0000,0,142497,0000,0000,0,152896,0000,0000,0,160979,0000,0000,0,149946,0000,0000,0,149285,0000,0000,0,146555,0000,0000,0,154727,0000,0000,0,161078,0000,0000
"Schoharie, NY",36095,0,19667,0000,0000,0,20812,0000,0000,0,22703,0000,0000,0,22616,0000,0000,0,24750,0000,0000,0,29710,0000,0000,0,31859,0000,0000,0,31582,0000,0000,0,32749,0000,0000,0,24750,0000,0000
"Schuyler, NY",36097,0,12909,0000,0000,0,12979,0000,0000,0,14182,0000,0000,0,15044,0000,0000,0,16737,0000,0000,0,17686,0000,0000,0,18662,0000,0000,0,19224,0000,0000,0,18343,0000,0000,0,16737,0000,0000
"Seneca, NY",36099,0,24983,0000,0000,0,25732,0000,0000,0,29253,0000,0000,0,31984,0000,0000,0,35083,0000,0000,0,33733,0000,0000,0,33683,0000,0000,0,33342,0000,0000,0,35251,0000,0000,0,35083,0000,0000
"Steuben, NY",36101,0,82671,0000,0000,0,84927,0000,0000,0,91439,0000,0000,0,97691,0000,0000,0,99546,0000,0000,0,99217,0000,0000,0,99088,0000,0000,0,98726,0000,0000,0,98990,0000,0000,0,99546,0000,0000
"Suffolk, NY",36103,0,161055,0000,0000,0,197355,0000,0000,0,276129,0000,0000,0,666784,0000,0000,0,1124950,0000,0000,0,1284231,0000,0000,0,1321864,0000,0000,0,1419369,0000,0000,0,1493350,0000,0000,0,1127030,0000,0000
"Sullivan, NY",36105,0,35272,0000,0000,0,37901,0000,0000,0,40731,0000,0000,0,45272,0000,0000,0,52580,0000,0000,0,65155,0000,0000,0,69277,0000,0000,0,73966,0000,0000,0,77547,0000,0000,0,52580,0000,0000
"Tioga, NY",36107,0,25480,0000,0000,0,27072,0000,0000,0,30166,0000,0000,0,37802,0000,0000,0,46513,0000,0000,0,49812,0000,0000,0,52337,0000,0000,0,51784,0000,0000,0,51125,0000,0000,0,46513,0000,0000
"Tompkins, NY",36109,0,41490,0000,0000,0,42340,0000,0000,0,59122,0000,0000,0,66164,0000,0000,0,76879,0000,0000,0,87085,0000,0000,0,94097,0000,0000,0,96501,0000,0000,0,101564,0000,0000,0,77064,0000,0000
"Ulster, NY",36111,0,80155,0000,0000,0,87017,0000,0000,0,92621,0000,0000,0,118804,0000,0000,0,141241,0000,0000,0,158158,0000,0000,0,165304,0000,0000,0,177749,0000,0000,0,182493,0000,0000,0,141241,0000,0000
"Warren, NY",36113,0,34174,0000,0000,0,36035,0000,0000,0,39205,0000,0000,0,44002,0000,0000,0,49402,0000,0000,0,54854,0000,0000,0,59209,0000,0000,0,63303,0000,0000,0,65707,0000,0000,0,49402,0000,0000
"Washington, NY",36115,0,46482,0000,0000,0,46726,0000,0000,0,47144,0000,0000,0,48476,0000,0000,0,52725,0000,0000,0,54795,0000,0000,0,59330,0000,0000,0,61042,0000,0000,0,63216,0000,0000,0,52725,0000,0000
"Wayne, NY",36117,0,49995,0000,0000,0,52747,0000,0000,0,57323,0000,0000,0,67989,0000,0000,0,79404,0000,0000,0,84581,0000,0000,0,89123,0000,0000,0,93765,0000,0000,0,93772,0000,0000,0,79404,0000,0000
"Westchester, NY",36119,0,520947,0000,0000,0,573558,0000,0000,0,625816,0000,0000,0,808891,0000,0000,0,894104,0000,0000,0,866599,0000,0000,0,874866,0000,0000,0,923459,0000,0000,0,949113,0000,0000,0,894406,0000,0000
"Wyoming, NY",36121,0,28764,0000,0000,0,31394,0000,0000,0,32822,0000,0000,0,34793,0000,0000,0,37688,0000,0000,0,39895,0000,0000,0,42507,0000,0000,0,43424,0000,0000,0,42155,0000,0000,0,37688,0000,0000
"Yates, NY",36123,0,16848,0000,0000,0,16381,0000,0000,0,17615,0000,0000,0,18614,0000,0000,0,19831,0000,0000,0,21459,0000,0000,0,22810,0000,0000,0,24621,0000,0000,0,25348,0000,0000,0,19831,0000,0000
NORTH CAROLINA,37000,0,3170276,0000,0000,0,3571623,0000,0000,0,4061929,0000,0000,0,4556155,0000,0000,0,5082059,0000,0000,0,5881766,0000,0000,0,6628637,0000,0000,0,8049313,0000,0000,0,9535483,0000,0000,0,5084411,0000,0000
"Alamance, NC",37001,0,42140,0000,0000,0,57427,0000,0000,0,71220,0000,0000,0,85674,0000,0000,0,96362,0000,0000,0,99319,0000,0000,0,108213,0000,0000,0,130800,0000,0000,0,151131,0000,0000,0,96502,0000,0000
"Alexander, NC",37003,0,12922,0000,0000,0,13454,0000,0000,0,14554,0000,0000,0,15625,0000,0000,0,19466,0000,0000,0,24999,0000,0000,0,27544,0000,0000,0,33603,0000,0000,0,37198,0000,0000,0,19466,0000,0000
"Alleghany, NC",37005,0,7186,0000,0000,0,8341,0000,0000,0,8155,0000,0000,0,7734,0000,0000,0,8134,0000,0000,0,9587,0000,0000,0,9590,0000,0000,0,10677,0000,0000,0,11155,0000,0000,0,8134,0000,0000
"Anson, NC",37007,0,29349,0000,0000,0,28443,0000,0000,0,26781,0000,0000,0,24962,0000,0000,0,23488,0000,0000,0,25649,0000,0000,0,23474,0000,0000,0,25275,0000,0000,0,26948,0000,0000,0,23488,0000,0000
"Ashe, NC",37009,0,21019,0000,0000,0,22664,0000,0000,0,21878,0000,0000,0,19768,0000,0000,0,19571,0000,0000,0,22325,0000,0000,0,22209,0000,0000,0,24384,0000,0000,0,27281,0000,0000,0,19571,0000,0000
"Avery, NC",37011,0,11803,0000,0000,0,13561,0000,0000,0,13352,0000,0000,0,12009,0000,0000,0,12655,0000,0000,0,14409,0000,0000,0,14867,0000,0000,0,17167,0000,0000,0,17797,0000,0000,0,12655,0000,0000
"Beaufort, NC",37013,0,35026,0000,0000,0,36431,0000,0000,0,37134,0000,0000,0,36014,0000,0000,0,35980,0000,0000,0,40355,0000,0000,0,42283,0000,0000,0,44958,0000,0000,0,47759,0000,0000,0,35980,0000,0000
"Bertie, NC",37015,0,25844,0000,0000,0,26201,0000,0000,0,26439,0000,0000,0,24350,0000,0000,0,20528,0000,0000,0,21024,0000,0000,0,20388,0000,0000,0,19773,0000,0000,0,21282,0000,0000,0,20528,0000,0000
"Bladen, NC",37017,0,22389,0000,0000,0,27156,0000,0000,0,29703,0000,0000,0,28881,0000,0000,0,26477,0000,0000,0,30491,0000,0000,0,28663,0000,0000,0,32278,0000,0000,0,35190,0000,0000,0,26477,0000,0000
"Brunswick, NC",37019,0,15818,0000,0000,0,17125,0000,0000,0,19238,0000,0000,0,20278,0000,0000,0,24223,0000,0000,0,35777,0000,0000,0,50985,0000,0000,0,73143,0000,0000,0,107431,0000,0000,0,24223,0000,0000
"Buncombe, NC",37021,0,97937,0000,0000,0,108755,0000,0000,0,124403,0000,0000,0,130074,0000,0000,0,145056,0000,0000,0,160934,0000,0000,0,174821,0000,0000,0,206330,0000,0000,0,238318,0000,0000,0,145056,0000,0000
"Burke, NC",37023,0,29410,0000,0000,0,38615,0000,0000,0,45518,0000,0000,0,52701,0000,0000,0,60364,0000,0000,0,72504,0000,0000,0,75744,0000,0000,0,89148,0000,0000,0,90912,0000,0000,0,60364,0000,0000
"Cabarrus, NC",37025,0,44331,0000,0000,0,59393,0000,0000,0,63783,0000,0000,0,68137,0000,0000,0,74629,0000,0000,0,85895,0000,0000,0,98935,0000,0000,0,131063,0000,0000,0,178011,0000,0000,0,74629,0000,0000
"Caldwell, NC",37027,0,28016,0000,0000,0,35795,0000,0000,0,43352,0000,0000,0,49552,0000,0000,0,56699,0000,0000,0,67746,0000,0000,0,70709,0000,0000,0,77415,0000,0000,0,83029,0000,0000,0,56699,0000,0000
"Camden, NC",37029,0,5461,0000,0000,0,5440,0000,0000,0,5223,0000,0000,0,5598,0000,0000,0,5453,0000,0000,0,5829,0000,0000,0,5904,0000,0000,0,6885,0000,0000,0,9980,0000,0000,0,5453,0000,0000
"Carteret, NC",37031,0,16900,0000,0000,0,18284,0000,0000,0,23059,0000,0000,0,30940,0000,0000,0,31603,0000,0000,0,41092,0000,0000,0,52556,0000,0000,0,59383,0000,0000,0,66469,0000,0000,0,31603,0000,0000
"Caswell, NC",37033,0,18214,0000,0000,0,20032,0000,0000,0,20870,0000,0000,0,19912,0000,0000,0,19055,0000,0000,0,20705,0000,0000,0,20693,0000,0000,0,23501,0000,0000,0,23719,0000,0000,0,19055,0000,0000
"Catawba, NC",37035,0,43991,0000,0000,0,51653,0000,0000,0,61794,0000,0000,0,73191,0000,0000,0,90873,0000,0000,0,105208,0000,0000,0,118412,0000,0000,0,141685,0000,0000,0,154358,0000,0000,0,90873,0000,0000
"Chatham, NC",37037,0,24177,0000,0000,0,24726,0000,0000,0,25392,0000,0000,0,26785,0000,0000,0,29554,0000,0000,0,33415,0000,0000,0,38759,0000,0000,0,49329,0000,0000,0,63505,0000,0000,0,29554,0000,0000
"Cherokee, NC",37039,0,16151,0000,0000,0,18813,0000,0000,0,18294,0000,0000,0,16335,0000,0000,0,16330,0000,0000,0,18933,0000,0000,0,20170,0000,0000,0,24298,0000,0000,0,27444,0000,0000,0,16330,0000,0000
"Chowan, NC",37041,0,11282,0000,0000,0,11572,0000,0000,0,12540,0000,0000,0,11729,0000,0000,0,10764,0000,0000,0,12558,0000,0000,0,13506,0000,0000,0,14526,0000,0000,0,14793,0000,0000,0,10764,0000,0000
"Clay, NC",37043,0,5434,0000,0000,0,6405,0000,0000,0,6006,0000,0000,0,5526,0000,0000,0,5180,0000,0000,0,6619,0000,0000,0,7155,0000,0000,0,8775,0000,0000,0,10587,0000,0000,0,5180,0000,0000
"Cleveland, NC",37045,0,51914,0000,0000,0,58055,0000,0000,0,64357,0000,0000,0,66048,0000,0000,0,72556,0000,0000,0,83435,0000,0000,0,84714,0000,0000,0,96287,0000,0000,0,98078,0000,0000,0,72556,0000,0000
"Columbus, NC",37047,0,37720,0000,0000,0,45663,0000,0000,0,50621,0000,0000,0,48973,0000,0000,0,46937,0000,0000,0,51037,0000,0000,0,49587,0000,0000,0,54749,0000,0000,0,58098,0000,0000,0,46937,0000,0000
"Craven, NC",37049,0,30665,0000,0000,0,31298,0000,0000,0,48823,0000,0000,0,58773,0000,0000,0,62554,0000,0000,0,71043,0000,0000,0,81613,0000,0000,0,91436,0000,0000,0,103505,0000,0000,0,62554,0000,0000
"Cumberland, NC",37051,0,45219,0000,0000,0,59320,0000,0000,0,96006,0000,0000,0,148418,0000,0000,0,212042,0000,0000,0,247160,0000,0000,0,274566,0000,0000,0,302963,0000,0000,0,319431,0000,0000,0,212042,0000,0000
"Currituck, NC",37053,0,6710,0000,0000,0,6709,0000,0000,0,6201,0000,0000,0,6601,0000,0000,0,6976,0000,0000,0,11089,0000,0000,0,13736,0000,0000,0,18190,0000,0000,0,23547,0000,0000,0,6976,0000,0000
"Dare, NC",37055,0,5202,0000,0000,0,6041,0000,0000,0,5405,0000,0000,0,5935,0000,0000,0,6995,0000,0000,0,13377,0000,0000,0,22746,0000,0000,0,29967,0000,0000,0,33920,0000,0000,0,6995,0000,0000
"Davidson, NC",37057,0,47865,0000,0000,0,53377,0000,0000,0,62244,0000,0000,0,79493,0000,0000,0,95627,0000,0000,0,113162,0000,0000,0,126677,0000,0000,0,147246,0000,0000,0,162878,0000,0000,0,95627,0000,0000
"Davie, NC",37059,0,14386,0000,0000,0,14909,0000,0000,0,15420,0000,0000,0,16728,0000,0000,0,18855,0000,0000,0,24599,0000,0000,0,27859,0000,0000,0,34835,0000,0000,0,41240,0000,0000,0,18855,0000,0000
"Duplin, NC",37061,0,35103,0000,0000,0,39739,0000,0000,0,41074,0000,0000,0,40270,0000,0000,0,38015,0000,0000,0,40952,0000,0000,0,39995,0000,0000,0,49063,0000,0000,0,58505,0000,0000,0,38015,0000,0000
"Durham, NC",37063,0,67196,0000,0000,0,80244,0000,0000,0,101639,0000,0000,0,111995,0000,0000,0,132681,0000,0000,0,152785,0000,0000,0,181835,0000,0000,0,223314,0000,0000,0,267587,0000,0000,0,132681,0000,0000
"Edgecombe, NC",37065,0,47894,0000,0000,0,49162,0000,0000,0,51634,0000,0000,0,54226,0000,0000,0,52341,0000,0000,0,55988,0000,0000,0,56558,0000,0000,0,55606,0000,0000,0,56552,0000,0000,0,52341,0000,0000
"Forsyth, NC",37067,0,111681,0000,0000,0,126475,0000,0000,0,146135,0000,0000,0,189428,0000,0000,0,214348,0000,0000,0,243683,0000,0000,0,265878,0000,0000,0,306067,0000,0000,0,350670,0000,0000,0,215118,0000,0000
"Franklin, NC",37069,0,29456,0000,0000,0,30382,0000,0000,0,31341,0000,0000,0,28755,0000,0000,0,26820,0000,0000,0,30055,0000,0000,0,36414,0000,0000,0,47260,0000,0000,0,60619,0000,0000,0,26820,0000,0000
"Gaston, NC",37071,0,78093,0000,0000,0,87531,0000,0000,0,110836,0000,0000,0,127074,0000,0000,0,148415,0000,0000,0,162568,0000,0000,0,175093,0000,0000,0,190365,0000,0000,0,206086,0000,0000,0,148415,0000,0000
